,dateTime,symbol,change
1932,2022-05-01 07:00:00+00:00,BTC-USD,0.2911579684910004%
1933,2022-05-01 08:00:00+00:00,BTC-USD,-0.13996661354375325%
1934,2022-05-01 09:00:00+00:00,BTC-USD,-0.029113823247382733%
1935,2022-05-01 10:00:00+00:00,BTC-USD,-0.004585862268807653%
1936,2022-05-01 11:00:00+00:00,BTC-USD,0.0730113761100458%
1937,2022-05-01 12:00:00+00:00,BTC-USD,0.09476752082683354%
1938,2022-05-01 13:00:00+00:00,BTC-USD,-0.026018738424127632%
1939,2022-05-01 14:00:00+00:00,BTC-USD,-0.030419211874279588%
1940,2022-05-01 15:00:00+00:00,BTC-USD,-1.1736540254274932%
1941,2022-05-01 16:00:00+00:00,BTC-USD,-0.380795513732869%
1942,2022-05-01 17:00:00+00:00,BTC-USD,0.15298220236932297%
1943,2022-05-01 18:00:00+00:00,BTC-USD,0.42996458030927714%
1944,2022-05-01 19:00:00+00:00,BTC-USD,1.0582891057211918%
1945,2022-05-01 20:00:00+00:00,BTC-USD,-0.33174296700078104%
1946,2022-05-01 21:00:00+00:00,BTC-USD,-0.5729258565453659%
1947,2022-05-01 22:00:00+00:00,BTC-USD,-0.4700216763800812%
1948,2022-05-01 23:00:00+00:00,BTC-USD,-0.15163121439029204%
1949,2022-05-02 00:00:00+00:00,BTC-USD,-0.4337318363339438%
1950,2022-05-02 01:00:00+00:00,BTC-USD,0.053018303059435334%
1951,2022-05-02 02:00:00+00:00,BTC-USD,0.3206590466349612%
1952,2022-05-02 03:00:00+00:00,BTC-USD,-0.232196035545645%
1953,2022-05-02 04:00:00+00:00,BTC-USD,-0.7104613546559236%
1954,2022-05-02 05:00:00+00:00,BTC-USD,-0.07506401944366614%
1955,2022-05-02 06:00:00+00:00,BTC-USD,-0.168156319765665%
1956,2022-05-02 07:00:00+00:00,BTC-USD,0.14836356072545742%
1957,2022-05-02 08:00:00+00:00,BTC-USD,0.1254992025978365%
1958,2022-05-02 09:00:00+00:00,BTC-USD,-0.13552414149743194%
1959,2022-05-02 10:00:00+00:00,BTC-USD,0.4307870651321843%
1960,2022-05-02 11:00:00+00:00,BTC-USD,0.2367621486308307%
1961,2022-05-02 12:00:00+00:00,BTC-USD,0.20146483403295923%
1962,2022-05-02 13:00:00+00:00,BTC-USD,-0.7416132246866339%
1963,2022-05-02 14:00:00+00:00,BTC-USD,-0.21986848200802583%
1964,2022-05-02 15:00:00+00:00,BTC-USD,0.4709892946336496%
1965,2022-05-02 16:00:00+00:00,BTC-USD,0.14637652997451756%
1966,2022-05-02 17:00:00+00:00,BTC-USD,0.5473331915846377%
1967,2022-05-02 18:00:00+00:00,BTC-USD,0.3527891560685333%
1968,2022-05-02 19:00:00+00:00,BTC-USD,-0.2544023915836216%
1969,2022-05-02 20:00:00+00:00,BTC-USD,0.005502134635714609%
1970,2022-05-02 21:00:00+00:00,BTC-USD,-0.34285352957544896%
1971,2022-05-02 22:00:00+00:00,BTC-USD,-0.27198029364823206%
1972,2022-05-02 23:00:00+00:00,BTC-USD,0.2205935672043444%
1973,2022-05-03 00:00:00+00:00,BTC-USD,0.3784715727938532%
1974,2022-05-03 01:00:00+00:00,BTC-USD,0.13632604204313373%
1975,2022-05-03 02:00:00+00:00,BTC-USD,-0.17125146581879994%
1976,2022-05-03 03:00:00+00:00,BTC-USD,-0.0193251491799219%
1977,2022-05-03 04:00:00+00:00,BTC-USD,0.09947288384173736%
1978,2022-05-03 05:00:00+00:00,BTC-USD,0.006538114164596263%
1979,2022-05-03 06:00:00+00:00,BTC-USD,-0.04330643407705443%
1980,2022-05-03 07:00:00+00:00,BTC-USD,0.005461625393903265%
1981,2022-05-03 08:00:00+00:00,BTC-USD,-0.21240701809568763%
1982,2022-05-03 09:00:00+00:00,BTC-USD,0.19328001566140462%
1983,2022-05-03 10:00:00+00:00,BTC-USD,0.20545755820698033%
1984,2022-05-03 11:00:00+00:00,BTC-USD,-0.19855052129537334%
1985,2022-05-03 12:00:00+00:00,BTC-USD,-0.03761103843448916%
1986,2022-05-03 13:00:00+00:00,BTC-USD,0.2567467035613236%
1987,2022-05-03 14:00:00+00:00,BTC-USD,0.12380422603775908%
1988,2022-05-03 15:00:00+00:00,BTC-USD,0.0802390171066087%
1989,2022-05-03 16:00:00+00:00,BTC-USD,0.036091782001973605%
1990,2022-05-03 17:00:00+00:00,BTC-USD,0.25225527843304907%
1991,2022-05-03 18:00:00+00:00,BTC-USD,0.43452691406498345%
1992,2022-05-03 19:00:00+00:00,BTC-USD,0.948455294618775%
1993,2022-05-03 20:00:00+00:00,BTC-USD,0.061432453325770076%
1994,2022-05-03 21:00:00+00:00,BTC-USD,-0.5691870732184094%
1995,2022-05-03 22:00:00+00:00,BTC-USD,0.19194280837325278%
1996,2022-05-03 23:00:00+00:00,BTC-USD,0.24598062480956023%
1997,2022-05-04 00:00:00+00:00,BTC-USD,-0.3211620442901475%
1998,2022-05-04 01:00:00+00:00,BTC-USD,-0.14602327508138113%
1999,2022-05-04 02:00:00+00:00,BTC-USD,-0.155032217327112%
2000,2022-05-04 03:00:00+00:00,BTC-USD,-0.15216150103359247%
2001,2022-05-04 04:00:00+00:00,BTC-USD,0.028586335916124857%
2002,2022-05-04 05:00:00+00:00,BTC-USD,-0.10504838845919007%
2003,2022-05-04 06:00:00+00:00,BTC-USD,-0.7303838962638942%
2004,2022-05-04 07:00:00+00:00,BTC-USD,-0.7043950181793642%
2005,2022-05-04 08:00:00+00:00,BTC-USD,-0.8036139786462337%
2006,2022-05-04 09:00:00+00:00,BTC-USD,-0.12046147553977299%
2007,2022-05-04 10:00:00+00:00,BTC-USD,-0.04205170246302399%
2008,2022-05-04 11:00:00+00:00,BTC-USD,0.005665934499795086%
2009,2022-05-04 12:00:00+00:00,BTC-USD,-0.10349425766045714%
2010,2022-05-04 13:00:00+00:00,BTC-USD,0.045563198536537265%
2011,2022-05-04 14:00:00+00:00,BTC-USD,0.49310927685777184%
2012,2022-05-04 15:00:00+00:00,BTC-USD,-0.34657029837844555%
2013,2022-05-04 16:00:00+00:00,BTC-USD,-0.7790639709216252%
2014,2022-05-04 17:00:00+00:00,BTC-USD,0.1928477505984236%
2015,2022-05-04 18:00:00+00:00,BTC-USD,-0.8841156935367108%
2016,2022-05-04 19:00:00+00:00,BTC-USD,-0.8702058619561571%
2017,2022-05-04 20:00:00+00:00,BTC-USD,0.052803897738213465%
2018,2022-05-04 21:00:00+00:00,BTC-USD,0.04838506993454597%
2019,2022-05-04 22:00:00+00:00,BTC-USD,0.23263514372275615%
2020,2022-05-04 23:00:00+00:00,BTC-USD,0.1748340868715218%
2021,2022-05-05 00:00:00+00:00,BTC-USD,-0.05878023051807778%
2022,2022-05-05 01:00:00+00:00,BTC-USD,0.11371531149528653%
2023,2022-05-05 02:00:00+00:00,BTC-USD,-0.18955095208153114%
2024,2022-05-05 03:00:00+00:00,BTC-USD,-0.029517699073739714%
2025,2022-05-05 04:00:00+00:00,BTC-USD,0.02212191829251797%
2026,2022-05-05 05:00:00+00:00,BTC-USD,-0.0821305645078646%
2027,2022-05-05 06:00:00+00:00,BTC-USD,0.2416833365141523%
2028,2022-05-05 07:00:00+00:00,BTC-USD,0.1823167154097678%
2029,2022-05-05 08:00:00+00:00,BTC-USD,0.02223227412403854%
2030,2022-05-05 09:00:00+00:00,BTC-USD,0.1687661854651035%
2031,2022-05-05 10:00:00+00:00,BTC-USD,-0.12147920940326919%
2032,2022-05-05 11:00:00+00:00,BTC-USD,0.0633494546727795%
2033,2022-05-05 12:00:00+00:00,BTC-USD,0.04001216259173773%
2034,2022-05-05 13:00:00+00:00,BTC-USD,0.0822883753250623%
2035,2022-05-05 14:00:00+00:00,BTC-USD,1.1632657196500755%
2036,2022-05-05 15:00:00+00:00,BTC-USD,2.192883195272651%
2037,2022-05-05 16:00:00+00:00,BTC-USD,2.5381916883442486%
2038,2022-05-05 17:00:00+00:00,BTC-USD,0.19349892297769286%
2039,2022-05-05 18:00:00+00:00,BTC-USD,0.7927351253895562%
2040,2022-05-05 19:00:00+00:00,BTC-USD,1.1923637017089257%
2041,2022-05-05 20:00:00+00:00,BTC-USD,-0.007055966575736204%
2042,2022-05-05 21:00:00+00:00,BTC-USD,-0.4450628285202634%
2043,2022-05-05 22:00:00+00:00,BTC-USD,0.2914191736928304%
2044,2022-05-05 23:00:00+00:00,BTC-USD,-0.2322835855395331%
2045,2022-05-06 00:00:00+00:00,BTC-USD,-0.14775684220566904%
2046,2022-05-06 01:00:00+00:00,BTC-USD,0.5671920882575164%
2047,2022-05-06 02:00:00+00:00,BTC-USD,-0.3392058723173018%
2048,2022-05-06 03:00:00+00:00,BTC-USD,0.179800048747739%
2049,2022-05-06 04:00:00+00:00,BTC-USD,0.03522370802940971%
2050,2022-05-06 05:00:00+00:00,BTC-USD,-0.09339875031229336%
2051,2022-05-06 06:00:00+00:00,BTC-USD,-0.10459290433688079%
2052,2022-05-06 07:00:00+00:00,BTC-USD,0.23776118499738366%
2053,2022-05-06 08:00:00+00:00,BTC-USD,0.12435660755003121%
2054,2022-05-06 09:00:00+00:00,BTC-USD,0.026816694213066844%
2055,2022-05-06 10:00:00+00:00,BTC-USD,-0.004905368781224094%
2056,2022-05-06 11:00:00+00:00,BTC-USD,0.9974046827337342%
2057,2022-05-06 12:00:00+00:00,BTC-USD,-0.64769021712616%
2058,2022-05-06 13:00:00+00:00,BTC-USD,0.7058902606274551%
2059,2022-05-06 14:00:00+00:00,BTC-USD,-0.2515929592157312%
2060,2022-05-06 15:00:00+00:00,BTC-USD,-0.717737935189762%
2061,2022-05-06 16:00:00+00:00,BTC-USD,0.3985567038664384%
2062,2022-05-06 17:00:00+00:00,BTC-USD,-0.011347838430943441%
2063,2022-05-06 18:00:00+00:00,BTC-USD,0.44558940585922074%
2064,2022-05-06 19:00:00+00:00,BTC-USD,-0.21732943295977447%
2065,2022-05-06 20:00:00+00:00,BTC-USD,0.08940263150754134%
2066,2022-05-06 21:00:00+00:00,BTC-USD,0.018794598624953838%
2067,2022-05-06 22:00:00+00:00,BTC-USD,0.12815628963624479%
2068,2022-05-06 23:00:00+00:00,BTC-USD,-0.18277199240001396%
2069,2022-05-07 00:00:00+00:00,BTC-USD,0.16090329091360425%
2070,2022-05-07 01:00:00+00:00,BTC-USD,0.020995773869231862%
2071,2022-05-07 02:00:00+00:00,BTC-USD,0.06011817099892062%
2072,2022-05-07 03:00:00+00:00,BTC-USD,0.1629956945413194%
2073,2022-05-07 04:00:00+00:00,BTC-USD,0.2776308630297212%
2074,2022-05-07 05:00:00+00:00,BTC-USD,-0.07181171347714407%
2075,2022-05-07 06:00:00+00:00,BTC-USD,-0.058243932379578055%
2076,2022-05-07 07:00:00+00:00,BTC-USD,-0.08512890388950013%
2077,2022-05-07 08:00:00+00:00,BTC-USD,-0.266884181784652%
2078,2022-05-07 09:00:00+00:00,BTC-USD,0.003099707175215175%
2079,2022-05-07 10:00:00+00:00,BTC-USD,-0.15636664906498662%
2080,2022-05-07 11:00:00+00:00,BTC-USD,-0.0913555389408666%
2081,2022-05-07 12:00:00+00:00,BTC-USD,0.20143230902447234%
2082,2022-05-07 13:00:00+00:00,BTC-USD,0.04643236702153591%
2083,2022-05-07 14:00:00+00:00,BTC-USD,0.14904061673833102%
2084,2022-05-07 15:00:00+00:00,BTC-USD,-0.1491979511088789%
2085,2022-05-07 16:00:00+00:00,BTC-USD,0.13987131188993943%
2086,2022-05-07 17:00:00+00:00,BTC-USD,0.05082795956729701%
2087,2022-05-07 18:00:00+00:00,BTC-USD,-0.059400027148092845%
2088,2022-05-07 19:00:00+00:00,BTC-USD,0.14409250050465477%
2089,2022-05-07 20:00:00+00:00,BTC-USD,0.15446242847064698%
2090,2022-05-07 21:00:00+00:00,BTC-USD,0.20627576882353474%
2091,2022-05-07 22:00:00+00:00,BTC-USD,1.4836523690956405%
2092,2022-05-07 23:00:00+00:00,BTC-USD,-0.9941802060129346%
2093,2022-05-08 00:00:00+00:00,BTC-USD,0.3873791255986507%
2094,2022-05-08 01:00:00+00:00,BTC-USD,0.7147086467199781%
2095,2022-05-08 02:00:00+00:00,BTC-USD,0.946118510898675%
2096,2022-05-08 03:00:00+00:00,BTC-USD,0.8371374523160885%
2097,2022-05-08 04:00:00+00:00,BTC-USD,-0.1372850977562435%
2098,2022-05-08 05:00:00+00:00,BTC-USD,0.5356076051636783%
2099,2022-05-08 06:00:00+00:00,BTC-USD,-1.1251834261090914%
2100,2022-05-08 07:00:00+00:00,BTC-USD,-0.028940959210726373%
2101,2022-05-08 08:00:00+00:00,BTC-USD,0.49410539167642104%
2102,2022-05-08 09:00:00+00:00,BTC-USD,0.004029925914652473%
2103,2022-05-08 10:00:00+00:00,BTC-USD,-0.2234109857055694%
2104,2022-05-08 11:00:00+00:00,BTC-USD,-0.1640565803132553%
2105,2022-05-08 12:00:00+00:00,BTC-USD,0.04518015544933902%
2106,2022-05-08 13:00:00+00:00,BTC-USD,0.45237599206516155%
2107,2022-05-08 14:00:00+00:00,BTC-USD,0.31514840059143856%
2108,2022-05-08 15:00:00+00:00,BTC-USD,-0.09772403834978874%
2109,2022-05-08 16:00:00+00:00,BTC-USD,0.1689074719108738%
2110,2022-05-08 17:00:00+00:00,BTC-USD,0.33315967125259005%
2111,2022-05-08 18:00:00+00:00,BTC-USD,-0.4487058770378579%
2112,2022-05-08 19:00:00+00:00,BTC-USD,-0.3052970668383153%
2113,2022-05-08 20:00:00+00:00,BTC-USD,0.20706161330728287%
2114,2022-05-08 21:00:00+00:00,BTC-USD,0.4006673046786403%
2115,2022-05-08 22:00:00+00:00,BTC-USD,0.0006007549335865421%
2116,2022-05-08 23:00:00+00:00,BTC-USD,0.48132094334960296%
2117,2022-05-09 00:00:00+00:00,BTC-USD,0.304804813184753%
2118,2022-05-09 01:00:00+00:00,BTC-USD,-0.09019809993332538%
2119,2022-05-09 02:00:00+00:00,BTC-USD,0.3933864415682906%
2120,2022-05-09 03:00:00+00:00,BTC-USD,0.9271993094049118%
2121,2022-05-09 04:00:00+00:00,BTC-USD,-0.07492936189979592%
2122,2022-05-09 05:00:00+00:00,BTC-USD,0.23783066807798564%
2123,2022-05-09 06:00:00+00:00,BTC-USD,0.4403816447827502%
2124,2022-05-09 07:00:00+00:00,BTC-USD,-0.42495571583940445%
2125,2022-05-09 08:00:00+00:00,BTC-USD,0.2567126047117203%
2126,2022-05-09 09:00:00+00:00,BTC-USD,-0.2557003995246133%
2127,2022-05-09 10:00:00+00:00,BTC-USD,0.5676069035683579%
2128,2022-05-09 11:00:00+00:00,BTC-USD,1.238643630159903%
2129,2022-05-09 12:00:00+00:00,BTC-USD,-0.032202596220743895%
2130,2022-05-09 13:00:00+00:00,BTC-USD,-0.6001627188030578%
2131,2022-05-09 14:00:00+00:00,BTC-USD,0.7505208090263715%
2132,2022-05-09 15:00:00+00:00,BTC-USD,1.227576841551343%
2133,2022-05-09 16:00:00+00:00,BTC-USD,0.42374138324938365%
2134,2022-05-09 17:00:00+00:00,BTC-USD,2.0811689776184723%
2135,2022-05-09 18:00:00+00:00,BTC-USD,1.2208500467859107%
2136,2022-05-09 19:00:00+00:00,BTC-USD,1.6813328407005734%
2137,2022-05-09 20:00:00+00:00,BTC-USD,-2.7721452702926745%
2138,2022-05-09 21:00:00+00:00,BTC-USD,1.022768531280643%
2139,2022-05-09 22:00:00+00:00,BTC-USD,0.5784977003767987%
2140,2022-05-09 23:00:00+00:00,BTC-USD,0.23097564148433686%
2141,2022-05-10 00:00:00+00:00,BTC-USD,1.5144665659208967%
2142,2022-05-10 01:00:00+00:00,BTC-USD,-1.7868340470720525%
2143,2022-05-10 02:00:00+00:00,BTC-USD,-0.20371264802402042%
2144,2022-05-10 03:00:00+00:00,BTC-USD,0.7098996288418908%
2145,2022-05-10 04:00:00+00:00,BTC-USD,-0.37346033516095944%
2146,2022-05-10 05:00:00+00:00,BTC-USD,-2.1718730108390436%
2147,2022-05-10 06:00:00+00:00,BTC-USD,-2.1360724149600956%
2148,2022-05-10 07:00:00+00:00,BTC-USD,1.1888867784228347%
2149,2022-05-10 08:00:00+00:00,BTC-USD,0.867957848007382%
2150,2022-05-10 09:00:00+00:00,BTC-USD,0.1330212905634344%
2151,2022-05-10 10:00:00+00:00,BTC-USD,1.1134868017071897%
2152,2022-05-10 11:00:00+00:00,BTC-USD,-0.711337955213087%
2153,2022-05-10 12:00:00+00:00,BTC-USD,-1.3545797375187318%
2154,2022-05-10 13:00:00+00:00,BTC-USD,-0.1740000353170191%
2155,2022-05-10 14:00:00+00:00,BTC-USD,0.6796591297264032%
2156,2022-05-10 15:00:00+00:00,BTC-USD,1.7771764849534786%
2157,2022-05-10 16:00:00+00:00,BTC-USD,0.20087055706076865%
2158,2022-05-10 17:00:00+00:00,BTC-USD,-1.1766325793371002%
2159,2022-05-10 18:00:00+00:00,BTC-USD,0.03903165339793389%
2160,2022-05-10 19:00:00+00:00,BTC-USD,0.3031471169094891%
2161,2022-05-10 20:00:00+00:00,BTC-USD,0.8178623875369025%
2162,2022-05-10 21:00:00+00:00,BTC-USD,0.8880545565889726%
2163,2022-05-10 22:00:00+00:00,BTC-USD,0.8519006153194466%
2164,2022-05-10 23:00:00+00:00,BTC-USD,-1.0667918912799808%
2165,2022-05-11 00:00:00+00:00,BTC-USD,-0.40485378512009645%
2166,2022-05-11 01:00:00+00:00,BTC-USD,0.7016925849627338%
2167,2022-05-11 02:00:00+00:00,BTC-USD,-1.1403934437807257%
2168,2022-05-11 03:00:00+00:00,BTC-USD,-0.4464019189020362%
2169,2022-05-11 04:00:00+00:00,BTC-USD,0.729378452417627%
2170,2022-05-11 05:00:00+00:00,BTC-USD,-1.2235157608445424%
2171,2022-05-11 06:00:00+00:00,BTC-USD,0.8222803785532763%
2172,2022-05-11 07:00:00+00:00,BTC-USD,2.4326621721513195%
2173,2022-05-11 08:00:00+00:00,BTC-USD,-1.5028783637521062%
2174,2022-05-11 09:00:00+00:00,BTC-USD,-1.5737412382456475%
2175,2022-05-11 10:00:00+00:00,BTC-USD,-1.043116043042935%
2176,2022-05-11 11:00:00+00:00,BTC-USD,0.374577571407742%
2177,2022-05-11 12:00:00+00:00,BTC-USD,0.5526652418572338%
2178,2022-05-11 13:00:00+00:00,BTC-USD,1.2025408975698357%
2179,2022-05-11 14:00:00+00:00,BTC-USD,-1.1472333776820953%
2180,2022-05-11 15:00:00+00:00,BTC-USD,-0.12121975341746151%
2181,2022-05-11 16:00:00+00:00,BTC-USD,2.0184313545533414%
2182,2022-05-11 17:00:00+00:00,BTC-USD,2.436559015677608%
2183,2022-05-11 18:00:00+00:00,BTC-USD,0.5168639134655824%
2184,2022-05-11 19:00:00+00:00,BTC-USD,0.6567053626112612%
2185,2022-05-11 20:00:00+00:00,BTC-USD,1.589566743358778%
2186,2022-05-11 21:00:00+00:00,BTC-USD,1.3996684542470967%
2187,2022-05-11 22:00:00+00:00,BTC-USD,-0.2513425158762976%
2188,2022-05-11 23:00:00+00:00,BTC-USD,0.610611660568146%
2189,2022-05-12 00:00:00+00:00,BTC-USD,-3.5422862221646785%
2190,2022-05-12 01:00:00+00:00,BTC-USD,0.2269110914396796%
2191,2022-05-12 02:00:00+00:00,BTC-USD,2.028175482816786%
2192,2022-05-12 03:00:00+00:00,BTC-USD,1.4748494262279463%
2193,2022-05-12 04:00:00+00:00,BTC-USD,1.5528319304539902%
2194,2022-05-12 05:00:00+00:00,BTC-USD,2.602305532713873%
2195,2022-05-12 06:00:00+00:00,BTC-USD,0.8045224324965733%
2196,2022-05-12 07:00:00+00:00,BTC-USD,-2.714215641768327%
2197,2022-05-12 08:00:00+00:00,BTC-USD,0.8203698873714107%
2198,2022-05-12 09:00:00+00:00,BTC-USD,-0.520084121874123%
2199,2022-05-12 10:00:00+00:00,BTC-USD,-1.3757276547621577%
2200,2022-05-12 11:00:00+00:00,BTC-USD,-1.5336224338177025%
2201,2022-05-12 12:00:00+00:00,BTC-USD,1.6108904754748177%
2202,2022-05-12 13:00:00+00:00,BTC-USD,-0.17457112393555696%
2203,2022-05-12 14:00:00+00:00,BTC-USD,-3.022859741593862%
2204,2022-05-12 15:00:00+00:00,BTC-USD,-0.8463726601289561%
2205,2022-05-12 16:00:00+00:00,BTC-USD,-0.37805523449490025%
2206,2022-05-12 17:00:00+00:00,BTC-USD,0.27365181086701995%
2207,2022-05-12 18:00:00+00:00,BTC-USD,3.2763022629620226%
2208,2022-05-12 19:00:00+00:00,BTC-USD,-0.009871821440181049%
2209,2022-05-12 20:00:00+00:00,BTC-USD,-0.3130439467659983%
2210,2022-05-12 21:00:00+00:00,BTC-USD,0.6483374666940642%
2211,2022-05-12 22:00:00+00:00,BTC-USD,-0.11096043505555223%
2212,2022-05-12 23:00:00+00:00,BTC-USD,-1.869420584551635%
2213,2022-05-13 00:00:00+00:00,BTC-USD,-0.847644240545056%
2214,2022-05-13 01:00:00+00:00,BTC-USD,-0.5930639676025227%
2215,2022-05-13 02:00:00+00:00,BTC-USD,-1.4194575931906044%
2216,2022-05-13 03:00:00+00:00,BTC-USD,-2.0148195584551707%
2217,2022-05-13 04:00:00+00:00,BTC-USD,0.10791016176129892%
2218,2022-05-13 05:00:00+00:00,BTC-USD,-1.066420864672226%
2219,2022-05-13 06:00:00+00:00,BTC-USD,1.044613551097381%
2220,2022-05-13 07:00:00+00:00,BTC-USD,0.6589617262824843%
2221,2022-05-13 08:00:00+00:00,BTC-USD,0.08109578844851824%
2222,2022-05-13 09:00:00+00:00,BTC-USD,-0.9673156851477538%
2223,2022-05-13 10:00:00+00:00,BTC-USD,0.6259777319459459%
2224,2022-05-13 11:00:00+00:00,BTC-USD,-0.5003783345256564%
2225,2022-05-13 12:00:00+00:00,BTC-USD,-0.3611198656995819%
2226,2022-05-13 13:00:00+00:00,BTC-USD,-0.029833595258955604%
2227,2022-05-13 14:00:00+00:00,BTC-USD,-0.5813243271005115%
2228,2022-05-13 15:00:00+00:00,BTC-USD,0.5455206079212181%
2229,2022-05-13 16:00:00+00:00,BTC-USD,0.9482175919869558%
2230,2022-05-13 17:00:00+00:00,BTC-USD,0.9480435294525698%
2231,2022-05-13 18:00:00+00:00,BTC-USD,0.2983119732622789%
2232,2022-05-13 19:00:00+00:00,BTC-USD,-0.049176036838596913%
2233,2022-05-13 20:00:00+00:00,BTC-USD,0.14935678538102168%
2234,2022-05-13 21:00:00+00:00,BTC-USD,0.08055417843608313%
2235,2022-05-13 22:00:00+00:00,BTC-USD,-0.1518795031609316%
2236,2022-05-13 23:00:00+00:00,BTC-USD,0.8355543133681287%
2237,2022-05-14 00:00:00+00:00,BTC-USD,1.0351465500441106%
2238,2022-05-14 01:00:00+00:00,BTC-USD,-0.7300854769399919%
2239,2022-05-14 02:00:00+00:00,BTC-USD,0.14272530243647275%
2240,2022-05-14 03:00:00+00:00,BTC-USD,0.2914107826331331%
2241,2022-05-14 04:00:00+00:00,BTC-USD,0.17626927468924433%
2242,2022-05-14 05:00:00+00:00,BTC-USD,0.3126328674815883%
2243,2022-05-14 06:00:00+00:00,BTC-USD,-0.30118203356714107%
2244,2022-05-14 07:00:00+00:00,BTC-USD,0.08360472258276723%
2245,2022-05-14 08:00:00+00:00,BTC-USD,-0.010340253209844821%
2246,2022-05-14 09:00:00+00:00,BTC-USD,-0.04159487504570111%
2247,2022-05-14 10:00:00+00:00,BTC-USD,0.30195982619142947%
2248,2022-05-14 11:00:00+00:00,BTC-USD,0.4510518330575649%
2249,2022-05-14 12:00:00+00:00,BTC-USD,0.5315706163528918%
2250,2022-05-14 13:00:00+00:00,BTC-USD,0.229228648678228%
2251,2022-05-14 14:00:00+00:00,BTC-USD,0.6532894705484018%
2252,2022-05-14 15:00:00+00:00,BTC-USD,-0.35821115794307734%
2253,2022-05-14 16:00:00+00:00,BTC-USD,-1.6102231525557207%
2254,2022-05-14 17:00:00+00:00,BTC-USD,-0.11285768500797877%
2255,2022-05-14 18:00:00+00:00,BTC-USD,-1.0614706999429033%
2256,2022-05-14 19:00:00+00:00,BTC-USD,0.8911138936770184%
2257,2022-05-14 20:00:00+00:00,BTC-USD,0.051969247211179785%
2258,2022-05-14 21:00:00+00:00,BTC-USD,-0.6873967628751927%
2259,2022-05-14 22:00:00+00:00,BTC-USD,-1.3884309460291402%
2260,2022-05-14 23:00:00+00:00,BTC-USD,-0.11423902900841003%
2261,2022-05-15 00:00:00+00:00,BTC-USD,0.06920401793468996%
2262,2022-05-15 01:00:00+00:00,BTC-USD,0.7355194685552674%
2263,2022-05-15 02:00:00+00:00,BTC-USD,-0.1849358300844342%
2264,2022-05-15 03:00:00+00:00,BTC-USD,0.5434521505487643%
2265,2022-05-15 04:00:00+00:00,BTC-USD,0.27971376172202195%
2266,2022-05-15 05:00:00+00:00,BTC-USD,-0.06267793289765748%
2267,2022-05-15 06:00:00+00:00,BTC-USD,-0.25954149200345095%
2268,2022-05-15 07:00:00+00:00,BTC-USD,-0.32692708560284245%
2269,2022-05-15 08:00:00+00:00,BTC-USD,0.3796372922849777%
2270,2022-05-15 09:00:00+00:00,BTC-USD,0.32074714308083796%
2271,2022-05-15 10:00:00+00:00,BTC-USD,-0.2911032640329459%
2272,2022-05-15 11:00:00+00:00,BTC-USD,-1.357880589147236%
2273,2022-05-15 12:00:00+00:00,BTC-USD,-0.7101874266325292%
2274,2022-05-15 13:00:00+00:00,BTC-USD,0.36895106827673213%
2275,2022-05-15 14:00:00+00:00,BTC-USD,0.5744703030448195%
2276,2022-05-15 15:00:00+00:00,BTC-USD,0.2141980763619121%
2277,2022-05-15 16:00:00+00:00,BTC-USD,-0.39000679226406165%
2278,2022-05-15 17:00:00+00:00,BTC-USD,-0.05890566437566815%
2279,2022-05-15 18:00:00+00:00,BTC-USD,-0.2625289339719121%
2280,2022-05-15 19:00:00+00:00,BTC-USD,-0.25560382682734406%
2281,2022-05-15 20:00:00+00:00,BTC-USD,-2.0052881394540623%
2282,2022-05-15 21:00:00+00:00,BTC-USD,-0.1702562034504921%
2283,2022-05-15 22:00:00+00:00,BTC-USD,-0.6988077160660795%
2284,2022-05-15 23:00:00+00:00,BTC-USD,-0.13419904198512883%
2285,2022-05-16 00:00:00+00:00,BTC-USD,0.009101801308238896%
2286,2022-05-16 01:00:00+00:00,BTC-USD,0.6634063987307478%
2287,2022-05-16 02:00:00+00:00,BTC-USD,1.1316478920175992%
2288,2022-05-16 03:00:00+00:00,BTC-USD,0.8560763078172468%
2289,2022-05-16 04:00:00+00:00,BTC-USD,0.3093215704509094%
2290,2022-05-16 05:00:00+00:00,BTC-USD,-0.13763929993753368%
2291,2022-05-16 06:00:00+00:00,BTC-USD,0.43581602749849524%
2292,2022-05-16 07:00:00+00:00,BTC-USD,2.203271378829325%
2293,2022-05-16 08:00:00+00:00,BTC-USD,-0.6052199005188946%
2294,2022-05-16 09:00:00+00:00,BTC-USD,0.08431868939573724%
2295,2022-05-16 10:00:00+00:00,BTC-USD,-1.1054420597706216%
2296,2022-05-16 11:00:00+00:00,BTC-USD,-0.03395373432380085%
2297,2022-05-16 12:00:00+00:00,BTC-USD,0.026233081251101423%
2298,2022-05-16 13:00:00+00:00,BTC-USD,0.30986635647387795%
2299,2022-05-16 14:00:00+00:00,BTC-USD,0.8294338419234257%
2300,2022-05-16 15:00:00+00:00,BTC-USD,0.3607397634983524%
2301,2022-05-16 16:00:00+00:00,BTC-USD,-0.019514170882776585%
2302,2022-05-16 17:00:00+00:00,BTC-USD,-0.16446894225261496%
2303,2022-05-16 18:00:00+00:00,BTC-USD,-0.6789748143381522%
2304,2022-05-16 19:00:00+00:00,BTC-USD,0.025809010321058475%
2305,2022-05-16 20:00:00+00:00,BTC-USD,0.21452341192314556%
